timestamp,density,speed,flow,target,weather,is_holiday
2024-01-01 01:50:00,80.10376858688194,34.315356249290346,27.487893559695667,62.59706678788828,Fog,0
2024-01-01 01:55:00,116.5760493197695,53.6963356994401,62.59706678788828,74.24154603765632,Clear,0
2024-01-01 02:00:00,74.24154603765632,100.0,74.24154603765632,44.61478487893786,Clear,0
2024-01-01 02:05:00,150.0,29.74318991929191,44.61478487893786,20.28682831968982,Fog,0
2024-01-01 02:10:00,24.540110552992566,82.66803964017157,20.28682831968982,81.53659887608717,Rain,0
2024-01-01 02:15:00,81.53659887608717,100.0,81.53659887608717,31.937831127107167,Rain,0
2024-01-01 02:20:00,91.18052101154095,35.02703293729229,31.937831127107167,53.33628188330479,Clear,0
2024-01-01 02:25:00,150.0,35.55752125553653,53.33628188330479,74.67389793592822,Rain,0
2024-01-01 02:30:00,118.59769272499803,62.96403936717435,74.67389793592822,40.01842157126734,Clear,0
2024-01-01 02:35:00,54.8437157975285,72.96810762969993,40.01842157126734,46.9890816182228,Clear,0
2024-01-01 02:40:00,52.778170254935645,89.03128204568351,46.9890816182228,5.0956530164213545,Clear,0
2024-01-01 02:45:00,13.905185868008854,36.64570229258664,5.0956530164213545,38.1932018359218,Snow,0
2024-01-01 02:50:00,86.6675050881155,44.06865271717523,38.1932018359218,48.926132057569454,Rain,0
2024-01-01 02:55:00,58.679066462638,83.37919296777088,48.926132057569454,38.1415501766653,Clear,0
2024-01-01 03:00:00,110.00169709812366,34.67360157420325,38.1415501766653,30.89285893448689,Fog,0
2024-01-01 03:05:00,90.5296807650409,34.124564091489134,30.89285893448689,96.45801319130392,Snow,0
2024-01-01 03:10:00,126.58193492982498,76.20203723760324,96.45801319130392,35.1469064847756,Clear,0
2024-01-01 03:15:00,66.05620843818316,53.207574754561996,35.1469064847756,50.02302988040975,Snow,1
2024-01-01 03:20:00,50.02302988040975,100.0,50.02302988040975,73.64598399864313,Clear,0
2024-01-01 03:25:00,73.64598399864313,100.0,73.64598399864313,12.372931465714194,Clear,0
2024-01-01 03:30:00,12.778460234046218,96.82646609290566,12.372931465714194,39.19371222724568,Clear,0
2024-01-01 03:35:00,51.63846237268057,75.90023100296881,39.19371222724568,25.130431431790786,Clear,0
2024-01-01 03:40:00,37.69746185043853,66.66345742717012,25.130431431790786,60.02829335729533,Fog,0
2024-01-01 03:45:00,89.10425384986513,67.36860560937876,60.02829335729533,79.5436558452163,Clear,0
2024-01-01 03:50:00,128.88726743930408,61.715681793529534,79.5436558452163,24.614150974848044,Clear,0
2024-01-01 03:55:00,24.614150974848044,100.0,24.614150974848044,76.43964683577236,Clear,0
2024-01-01 04:00:00,112.383907717924,68.01654114718158,76.43964683577236,43.415287513480074,Clear,0
2024-01-01 04:05:00,94.5445064761365,45.92047611400701,43.415287513480074,50.63078903845404,Clear,0
2024-01-01 04:10:00,107.31005750638087,47.1817742110924,50.63078903845404,92.11559135403621,Fog,0
2024-01-01 04:15:00,150.0,61.41039423602413,92.11559135403621,106.09148693198114,Clear,0
2024-01-01 04:20:00,147.31059323803453,72.0189122859286,106.09148693198114,60.28212213848631,Clear,0
2024-01-01 04:25:00,94.74697419663981,63.62432431179867,60.28212213848631,30.77014079431375,Snow,0
2024-01-01 04:30:00,40.88361489439374,75.26276938523159,30.77014079431375,52.60042345323324,Clear,1
2024-01-01 04:35:00,52.60042345323324,100.0,52.60042345323324,27.437012250336856,Clear,0
2024-01-01 04:40:00,78.47325924258493,34.963518165494605,27.437012250336856,37.94671134460071,Clear,0
2024-01-01 04:45:00,37.94671134460071,100.0,37.94671134460071,28.59745204947164,Clear,0
2024-01-01 04:50:00,35.285006690311256,81.04703592793729,28.59745204947164,29.825564690499863,Clear,0
2024-01-01 04:55:00,87.05212096350687,34.26173235113139,29.825564690499863,29.392933459255758,Rain,0
2024-01-01 05:00:00,73.37257320027481,40.059837316903135,29.392933459255758,49.9096279427785,Clear,0
2024-01-01 05:05:00,58.16594208584958,85.80558683140517,49.9096279427785,43.44651982612082,Clear,0
2024-01-01 05:10:00,85.87214819460164,50.59442524677878,43.44651982612082,36.492426652749366,Clear,0
2024-01-01 05:15:00,36.62137120262647,99.64789808343426,36.492426652749366,42.90546680244374,Clear,0
2024-01-01 05:20:00,82.5270361308975,51.989588883806114,42.90546680244374,73.39552980708775,Clear,0
2024-01-01 05:25:00,118.76075435986833,61.801165042017956,73.39552980708775,30.49758495377548,Clear,0
2024-01-01 05:30:00,40.58674200554137,75.14174197478478,30.49758495377548,26.255417540154212,Clear,0
2024-01-01 05:35:00,26.255417540154212,100.0,26.255417540154212,48.604986168130935,Clear,0
2024-01-01 05:40:00,82.12549734848325,59.18379521269177,48.604986168130935,45.35055913144782,Clear,0
2024-01-01 05:45:00,99.42247629762556,45.613990739567704,45.35055913144782,39.589640331646095,Clear,0
2024-01-01 05:50:00,84.07011576703117,47.09121662369772,39.589640331646095,45.62771309741963,Clear,0
2024-01-01 05:55:00,127.55849271376096,35.77003155705785,45.62771309741963,37.884595166122956,Snow,0
2024-01-01 06:00:00,58.554538703532195,64.69967316784214,37.884595166122956,50.48868383379389,Clear,0
2024-01-01 06:05:00,50.48868383379389,100.0,50.48868383379389,83.9132931079361,Clear,0
2024-01-01 06:10:00,139.05144371265015,60.34694129558477,83.9132931079361,52.50653447234608,Clear,0
2024-01-01 06:15:00,65.90846391814156,79.6658446441102,52.50653447234608,51.61055301540416,Rain,0
2024-01-01 06:20:00,92.8615263604687,55.57797188801632,51.61055301540416,22.976470469417055,Rain,0
2024-01-01 06:25:00,26.0365272997382,88.24706230945048,22.976470469417055,46.096372438738236,Clear,0
2024-01-01 06:30:00,80.32801054758507,57.385178749611214,46.096372438738236,58.22808950248035,Clear,0
2024-01-01 06:35:00,120.18037716584374,48.45057976655215,58.22808950248035,49.18913190060311,Fog,0
2024-01-01 06:40:00,125.24122573859523,39.27551140650058,49.18913190060311,2.009854117693953,Fog,0
2024-01-01 06:45:00,2.009854117693953,100.0,2.009854117693953,52.34514120633051,Clear,1
2024-01-01 06:50:00,95.786920145999,54.64748331666341,52.34514120633051,24.259957067359213,Clear,0
2024-01-01 06:55:00,80.34706199740599,30.193956647901388,24.259957067359213,42.66367546949873,Fog,0
2024-01-01 07:00:00,103.7940060037245,41.10418039743817,42.66367546949873,31.395718842260923,Clear,0
2024-01-01 07:05:00,37.993951060627616,82.63346655408968,31.395718842260923,31.348286809051647,Clear,0
2024-01-01 07:10:00,150.0,20.898857872701097,31.348286809051647,23.701160304914293,Clear,0
2024-01-01 07:15:00,150.0,15.80077353660953,23.701160304914293,7.6045993072767315,Rain,0
2024-01-01 07:20:00,128.7500644836237,5.906481940631568,7.6045993072767315,38.653397994989994,Rain,0
2024-01-01 07:25:00,73.43493307564714,52.636254131493764,38.653397994989994,11.687788586813255,Clear,0
2024-01-01 07:30:00,144.68915186110942,8.07786101202158,11.687788586813255,21.082600893911717,Snow,0
2024-01-01 07:35:00,150.0,14.05506726260781,21.082600893911717,58.68555138873343,Clear,0
2024-01-01 07:40:00,150.0,39.123700925822284,58.68555138873343,48.34252000387139,Clear,0
2024-01-01 07:45:00,74.85273821698202,64.58350242811,48.34252000387139,65.9158298952323,Clear,0
2024-01-01 07:50:00,150.0,43.943886596821535,65.9158298952323,44.43801343065995,Clear,0
2024-01-01 07:55:00,107.61361623314946,41.29404343627215,44.43801343065995,20.429207287207735,Clear,0
2024-01-01 08:00:00,140.62728533269006,14.527200207895063,20.429207287207735,29.828683010875658,Rain,0
2024-01-01 08:05:00,64.50531347786544,46.24221076161604,29.828683010875658,13.591388232378073,Clear,0
2024-01-01 08:10:00,44.07964503930019,30.833706170411233,13.591388232378073,30.998950950344454,Rain,0
2024-01-01 08:15:00,142.82356363707314,21.704367375341114,30.998950950344454,31.17736820124883,Fog,0
2024-01-01 08:20:00,150.0,20.784912134165886,31.17736820124883,23.23326370109109,Rain,0
2024-01-01 08:25:00,99.0648297832714,23.452585293811687,23.23326370109109,40.355973038379055,Clear,0
2024-01-01 08:30:00,150.0,26.903982025586036,40.355973038379055,0.0,Snow,0
2024-01-01 08:35:00,97.38613860991751,0.0,0.0,39.580803785097494,Clear,0
2024-01-01 08:40:00,64.24668261866653,61.60754481290137,39.580803785097494,43.83709369457045,Clear,0
2024-01-01 08:45:00,150.0,29.22472912971363,43.83709369457045,36.21088682236355,Rain,0
2024-01-01 08:50:00,71.61598803022802,50.56257383069194,36.21088682236355,7.863292257562949,Clear,0
2024-01-01 08:55:00,118.08329231037872,6.65910655412156,7.863292257562949,38.955118013738684,Clear,0
2024-01-01 09:00:00,150.0,25.97007867582579,38.955118013738684,38.21734858832622,Rain,0
2024-01-01 09:05:00,150.0,25.47823239221748,38.21734858832622,82.76933526647133,Clear,0
2024-01-01 09:10:00,96.84572191181009,85.46514356291647,82.76933526647133,19.635133134602633,Clear,0
2024-01-01 09:15:00,121.41135972770455,16.172401971808362,19.635133134602633,62.25773086379448,Clear,0
2024-01-01 09:20:00,82.28626698895376,75.65992861500456,62.25773086379448,16.905896089867102,Clear,0
2024-01-01 09:25:00,149.6771953248262,11.294904379507043,16.905896089867102,23.57742761367121,Snow,0
2024-01-01 09:30:00,150.0,15.718285075780809,23.57742761367121,51.91266455506732,Rain,0
2024-01-01 09:35:00,81.65738581936535,63.57375274038719,51.91266455506732,17.37877252916786,Clear,0
2024-01-01 09:40:00,146.05268308253713,11.898975193318968,17.37877252916786,32.88042623497209,Snow,0
2024-01-01 09:45:00,89.92726886963138,36.56335464011393,32.88042623497209,24.889283217150798,Rain,0
2024-01-01 09:50:00,84.43681839874951,29.476813183097626,24.889283217150798,11.289507514702182,Rain,1
2024-01-01 09:55:00,133.0528223874343,8.484981612662414,11.289507514702182,19.845811823990935,Fog,0
2024-01-01 10:00:00,81.85479607882496,24.245142343131256,19.845811823990935,40.52331194864105,Rain,0
2024-01-01 10:05:00,93.32625092041941,43.42112915603547,40.52331194864105,38.35024792599617,Clear,0
2024-01-01 10:10:00,65.49356618058789,58.555748545210655,38.35024792599617,7.256494860709097,Clear,1
2024-01-01 10:15:00,132.0108175413283,5.4968941150882005,7.256494860709097,68.56689178259764,Snow,0
2024-01-01 10:20:00,77.28250754438685,88.72239522406356,68.56689178259764,14.329109969256853,Clear,0
2024-01-01 10:25:00,76.72630338232156,18.67561623274869,14.329109969256853,23.18259958361695,Clear,0
2024-01-01 10:30:00,35.73833389688151,64.86760029302832,23.18259958361695,24.873031558734425,Clear,0
2024-01-01 10:35:00,59.44603966420954,41.84136016332411,24.873031558734425,14.360544263228741,Clear,0
2024-01-01 10:40:00,42.50759626748209,33.78347759977767,14.360544263228741,59.13329591710467,Clear,0
2024-01-01 10:45:00,135.4944237992102,43.64260480913559,59.13329591710467,15.587445745330788,Clear,0
2024-01-01 10:50:00,27.03966250717313,57.64659873693218,15.587445745330788,35.83556062314644,Rain,0
2024-01-01 10:55:00,44.01132505501897,81.42349856167264,35.83556062314644,33.09905654999644,Clear,0
2024-01-01 11:00:00,150.0,22.066037699997626,33.09905654999644,27.457895419514372,Clear,0
2024-01-01 11:05:00,29.899184280929273,91.8349315537279,27.457895419514372,56.040582048805156,Clear,0
2024-01-01 11:10:00,150.0,37.36038803253677,56.040582048805156,34.5492628233704,Clear,0
2024-01-01 11:15:00,120.49096876689946,28.673736444271633,34.5492628233704,43.5886343275356,Fog,0
2024-01-01 11:20:00,150.0,29.0590895516904,43.5886343275356,27.021193331998216,Rain,0
2024-01-01 11:25:00,72.37623280050605,37.33434621621987,27.021193331998216,27.74610750506054,Clear,1
2024-01-01 11:30:00,150.0,18.497405003373693,27.74610750506054,29.0141178521473,Rain,0
2024-01-01 11:35:00,86.0587537694604,33.714313281682124,29.0141178521473,29.433952270227536,Clear,0
2024-01-01 11:40:00,101.73329050746256,28.93246853945851,29.433952270227536,16.370434042246053,Snow,0
2024-01-01 11:45:00,96.6423322773883,16.93919595737684,16.370434042246053,17.150120638353275,Clear,0
2024-01-01 11:50:00,86.67228712052615,19.787317501503548,17.150120638353275,45.73117284906538,Clear,0
2024-01-01 11:55:00,105.71475216327724,43.25902668572995,45.73117284906538,31.01703131119002,Clear,0
2024-01-01 12:00:00,95.6661185355181,32.422169714844536,31.01703131119002,42.18685771911181,Rain,1
2024-01-01 12:05:00,150.0,28.12457181274121,42.18685771911181,33.825243551197715,Rain,0
2024-01-01 12:10:00,107.12740430757884,31.574781233455795,33.825243551197715,35.26732587171493,Fog,0
2024-01-01 12:15:00,98.23191785899992,35.90210457087576,35.26732587171493,15.295984226420298,Snow,0
2024-01-01 12:20:00,118.71178841949727,12.88497497179318,15.295984226420298,17.039745640793136,Clear,0
2024-01-01 12:25:00,111.35083711631583,15.302754862088383,17.039745640793136,21.19493271543878,Rain,0
2024-01-01 12:30:00,72.32622081222961,29.304631815983036,21.19493271543878,31.183010395301864,Clear,0
2024-01-01 12:35:00,84.01668786848383,37.11525791651586,31.183010395301864,21.248201009212043,Rain,0
2024-01-01 12:40:00,47.01659678289459,45.192979635103,21.248201009212043,34.10924830974133,Clear,0
2024-01-01 12:45:00,133.51481640673893,25.547163399327214,34.10924830974133,22.55757543691977,Clear,0
2024-01-01 12:50:00,150.0,15.038383624613179,22.55757543691977,48.6077030827938,Snow,0
2024-01-01 12:55:00,94.68551488632902,51.335944194999485,48.6077030827938,27.92477536547639,Rain,1
2024-01-01 13:00:00,150.0,18.616516910317593,27.92477536547639,69.38160405133702,Rain,0
2024-01-01 13:05:00,140.16405121800932,49.50028445126903,69.38160405133702,44.29013719477238,Clear,0
2024-01-01 13:10:00,150.0,29.526758129848254,44.29013719477238,10.244532980453696,Rain,0
2024-01-01 13:15:00,21.66021053046354,47.29655312465911,10.244532980453696,21.26033537661642,Clear,0
2024-01-01 13:20:00,78.72835871582932,27.004672424781244,21.26033537661642,26.01530483298835,Clear,0
2024-01-01 13:25:00,133.10706695532775,19.54464584642931,26.01530483298835,55.118495544709695,Fog,0
2024-01-01 13:30:00,111.66926942787856,49.35869628869373,55.118495544709695,74.87219655233228,Clear,0
2024-01-01 13:35:00,150.0,49.91479770155485,74.87219655233228,39.975338404762944,Clear,0
2024-01-01 13:40:00,52.78928471089041,75.72623615511131,39.975338404762944,20.806620981684283,Clear,0
2024-01-01 13:45:00,86.00374226784673,24.192692588753808,20.806620981684283,50.69386741862947,Clear,0
2024-01-01 13:50:00,150.0,33.795911612419644,50.69386741862947,60.774757371865206,Clear,0
2024-01-01 13:55:00,68.45419606924781,88.78163920059168,60.774757371865206,38.78925343890948,Clear,0
2024-01-01 14:00:00,62.38698725997181,62.17523099371894,38.78925343890948,24.47159310621578,Fog,0
2024-01-01 14:05:00,116.47929345484542,21.009393498512665,24.47159310621578,21.725582943861404,Clear,0
2024-01-01 14:10:00,62.37486734666708,34.83066797259054,21.725582943861404,38.4336838543484,Rain,1
2024-01-01 14:15:00,148.91301302222178,25.809486407083224,38.4336838543484,21.960325394088436,Clear,0
2024-01-01 14:20:00,110.45014698076257,19.882567832085666,21.960325394088436,30.141988279820858,Clear,0
2024-01-01 14:25:00,112.67354094351495,26.751611804701795,30.141988279820858,24.420382506354386,Clear,0
2024-01-01 14:30:00,70.52563006272071,34.62625216483221,24.420382506354386,12.09114997281709,Clear,0
2024-01-01 14:35:00,80.99723179239952,14.927855810933627,12.09114997281709,12.941459139083834,Fog,0
2024-01-01 14:40:00,24.38029549570881,53.08163365518546,12.941459139083834,69.41581642860666,Rain,0
2024-01-01 14:45:00,86.76635067968144,80.00315316345574,69.41581642860666,29.87381538561783,Rain,0
2024-01-01 14:50:00,50.47166533066405,59.18928014342336,29.87381538561783,27.81765701701084,Rain,0
2024-01-01 14:55:00,46.80518766104635,59.432850090166625,27.81765701701084,8.258855659912182,Rain,0
2024-01-01 15:00:00,17.297456791231095,47.74606902963325,8.258855659912182,12.057246408510842,Rain,1
2024-01-01 15:05:00,34.217773751349796,35.23679388415857,12.057246408510842,57.91281505661364,Clear,0
2024-01-01 15:10:00,140.3536657078008,41.26206092627538,57.91281505661364,35.78905396466899,Clear,0
2024-01-01 15:15:00,75.80050359778468,47.21479708706704,35.78905396466899,51.91887057908394,Clear,1
2024-01-01 15:20:00,130.54051372852476,39.772227867170564,51.91887057908394,72.34600234497789,Clear,0
2024-01-01 15:25:00,97.8857291996433,73.90863094805604,72.34600234497789,30.96089494402064,Rain,0
2024-01-01 15:30:00,90.07084720655209,34.373935523244896,30.96089494402064,56.43579188039579,Clear,0
2024-01-01 15:35:00,121.19226921688431,46.56715502157892,56.43579188039579,52.35518008278856,Clear,0
2024-01-01 15:40:00,59.30743189056071,88.27760436398417,52.35518008278856,27.652159453290054,Clear,0
2024-01-01 15:45:00,150.0,18.434772968860038,27.652159453290054,10.903374721609215,Rain,0
2024-01-01 15:50:00,150.0,7.268916481072809,10.903374721609215,34.519089967556255,Fog,0
2024-01-01 15:55:00,100.87653050089094,34.21914869212456,34.519089967556255,12.012665349032003,Snow,0
2024-01-01 16:00:00,150.0,8.008443566021336,12.012665349032003,5.715464192379168,Clear,0
2024-01-01 16:05:00,150.0,3.8103094615861117,5.715464192379168,25.953074883814796,Clear,0
2024-01-01 16:10:00,150.0,17.302049922543198,25.953074883814796,17.20188380243921,Clear,0
2024-01-01 16:15:00,150.0,11.467922534959472,17.20188380243921,0.0,Rain,0
2024-01-01 16:20:00,150.0,0.0,0.0,31.0236154778485,Clear,0
2024-01-01 16:25:00,56.30699294778011,55.09726919109361,31.0236154778485,32.09820807979636,Clear,0
2024-01-01 16:30:00,65.73086906991017,48.83277603656401,32.09820807979636,0.0,Rain,0
2024-01-01 16:35:00,150.0,0.0,0.0,0.0,Fog,0
2024-01-01 16:40:00,150.0,0.0,0.0,0.0,Clear,0
2024-01-01 16:45:00,150.0,0.0,0.0,0.0,Clear,0
2024-01-01 16:50:00,115.39098862865032,0.0,0.0,44.09962853539213,Rain,1
2024-01-01 16:55:00,150.0,29.399752356928087,44.09962853539213,0.0,Clear,0
2024-01-01 17:00:00,150.0,0.0,0.0,35.757970223688275,Clear,0
2024-01-01 17:05:00,143.59593821857314,24.901797827498182,35.757970223688275,1.4192726473689632,Clear,0
2024-01-01 17:10:00,150.0,0.946181764912642,1.4192726473689632,30.632639082392096,Clear,0
2024-01-01 17:15:00,150.0,20.4217593882614,30.632639082392096,37.82513722327834,Clear,0
2024-01-01 17:20:00,150.0,25.216758148852225,37.82513722327834,26.405646542340502,Clear,0
2024-01-01 17:25:00,50.36271969209361,52.430938407970636,26.405646542340502,26.60348015758974,Clear,0
2024-01-01 17:30:00,150.0,17.735653438393157,26.60348015758974,46.138775183247965,Snow,0
2024-01-01 17:35:00,126.26346771658874,36.54166641994275,46.138775183247965,2.9347923527269675,Clear,0
2024-01-01 17:40:00,150.0,1.9565282351513118,2.9347923527269675,10.308891534183976,Rain,0
2024-01-01 17:45:00,150.0,6.872594356122652,10.308891534183976,0.0,Clear,0
2024-01-01 17:50:00,150.0,0.0,0.0,46.09486443425616,Clear,0
2024-01-01 17:55:00,150.0,30.729909622837443,46.09486443425616,14.267524267180258,Clear,0
2024-01-01 18:00:00,150.0,9.511682844786838,14.267524267180258,21.218995591685342,Rain,0
2024-01-01 18:05:00,120.45833746873315,17.615215382823184,21.218995591685342,0.0,Clear,0
2024-01-01 18:10:00,150.0,0.0,0.0,39.96429316858584,Snow,0
2024-01-01 18:15:00,68.95163984844284,57.959887910466236,39.96429316858584,0.0,Clear,0
2024-01-01 18:20:00,76.7698684401738,0.0,0.0,30.51192124827097,Clear,1
2024-01-01 18:25:00,64.97639537044351,46.95847018646751,30.51192124827097,0.0,Snow,0
2024-01-01 18:30:00,96.09436462480902,0.0,0.0,16.096163764792685,Clear,0
2024-01-01 18:35:00,150.0,10.730775843195124,16.096163764792685,38.306875256064416,Snow,0
2024-01-01 18:40:00,150.0,25.537916837376276,38.306875256064416,61.251469121525226,Clear,0
2024-01-01 18:45:00,83.46542003916377,73.38544404710923,61.251469121525226,7.849030933178459,Clear,0
2024-01-01 18:50:00,150.0,5.232687288785639,7.849030933178459,10.455122103028735,Clear,0
2024-01-01 18:55:00,150.0,6.970081402019156,10.455122103028735,0.0,Rain,0
2024-01-01 19:00:00,150.0,0.0,0.0,19.480297417038535,Fog,0
2024-01-01 19:05:00,103.08000489287333,18.89823097824217,19.480297417038535,3.3772252973969303,Clear,0
2024-01-01 19:10:00,150.0,2.2514835315979536,3.3772252973969303,54.45499511186918,Clear,0
2024-01-01 19:15:00,77.8697793661605,69.9308455155755,54.45499511186918,10.822321802244176,Clear,0
2024-01-01 19:20:00,150.0,7.214881201496118,10.822321802244176,27.967180959016726,Snow,0
2024-01-01 19:25:00,147.37955082727885,18.976296780679434,27.967180959016726,0.0,Clear,0
2024-01-01 19:30:00,150.0,0.0,0.0,47.1562636425731,Rain,0
2024-01-01 19:35:00,88.5184573870309,53.27280324869523,47.1562636425731,29.086178151375197,Fog,0
2024-01-01 19:40:00,139.45541329825082,20.85697318121965,29.086178151375197,46.1104705627479,Clear,0
2024-01-01 19:45:00,82.30212548804596,56.02585630603823,46.1104705627479,47.80979859864387,Clear,0
2024-01-01 19:50:00,92.0815018613774,51.92117594977801,47.80979859864387,0.23285958459995304,Clear,0
2024-01-01 19:55:00,150.0,0.15523972306663536,0.23285958459995304,52.423166833142915,Clear,0
2024-01-01 20:00:00,109.10921201131009,48.046508509023795,52.423166833142915,38.31612487737785,Clear,0
2024-01-01 20:05:00,96.7053613738789,39.621510465424336,38.31612487737785,78.58141406637975,Clear,0
2024-01-01 20:10:00,128.34691960242802,61.22578890852725,78.58141406637975,60.96093512013203,Clear,0
2024-01-01 20:15:00,74.67461936661753,81.63541459895802,60.96093512013203,80.6976716863368,Clear,0
2024-01-01 20:20:00,124.54533965602961,64.79381075936548,80.6976716863368,38.13166597995305,Clear,0
2024-01-01 20:25:00,46.14282421582014,82.6383443752876,38.13166597995305,24.7647506940812,Clear,0
2024-01-01 20:30:00,24.764750694081197,100.0,24.7647506940812,59.730626079398306,Clear,1
2024-01-01 20:35:00,59.730626079398306,100.0,59.730626079398306,61.748325511215064,Clear,0
2024-01-01 20:40:00,70.73053409747725,87.30080480675664,61.748325511215064,70.90242440429765,Clear,0
2024-01-01 20:45:00,143.35098332044208,49.4607171586711,70.90242440429765,49.91859076960167,Clear,0
2024-01-01 20:50:00,65.97771964861055,75.6597697456992,49.91859076960167,43.7865467262426,Snow,0
2024-01-01 20:55:00,43.78654672624259,100.0,43.7865467262426,41.2428429230522,Clear,0
2024-01-01 21:00:00,79.13901057783502,52.11442829764585,41.2428429230522,27.64200074017157,Clear,0
2024-01-01 21:05:00,42.70837209343447,64.7226747011061,27.64200074017157,59.34043973302488,Rain,0
2024-01-01 21:10:00,59.34043973302488,100.0,59.34043973302488,98.94000691123411,Clear,0
2024-01-01 21:15:00,127.7223448827352,77.46491579220002,98.94000691123411,15.732931133340065,Clear,0
2024-01-01 21:20:00,21.097581966939305,74.57220053935163,15.732931133340065,22.184444915146866,Clear,0
2024-01-01 21:25:00,30.618157452619194,72.45519247680635,22.184444915146866,37.952994595368374,Fog,0
2024-01-01 21:30:00,37.952994595368374,100.0,37.952994595368374,39.54991970972074,Clear,0
2024-01-01 21:35:00,39.54991970972074,100.0,39.54991970972074,58.21387694660542,Clear,0
2024-01-01 21:40:00,134.00472662675676,43.441659419035624,58.21387694660542,51.80329369480155,Clear,0
2024-01-01 21:45:00,88.11797571204785,58.788565302594435,51.80329369480155,37.791916253546304,Clear,0
2024-01-01 21:50:00,37.791916253546304,100.0,37.791916253546304,14.623975306742196,Clear,0
2024-01-01 21:55:00,24.225183230035917,60.3668305328253,14.623975306742196,59.81647062947511,Fog,0
2024-01-01 22:00:00,145.42023075650016,41.133527514225435,59.81647062947511,27.71606768068877,Fog,0
2024-01-01 22:05:00,118.8047939576726,23.329081897623897,27.71606768068877,30.75515052449747,Snow,0
2024-01-01 22:10:00,30.755150524497473,100.0,30.75515052449747,50.43245410232199,Clear,0
2024-01-01 22:15:00,123.00200758786816,41.0013259875412,50.43245410232199,10.21076704553671,Clear,0
2024-01-01 22:20:00,12.425622742091626,82.17509301121687,10.21076704553671,35.877929510619566,Clear,0
2024-01-01 22:25:00,78.45168154372105,45.73251816230967,35.877929510619566,8.812058479884467,Rain,0
2024-01-01 22:30:00,11.73485121187726,75.09305674847815,8.812058479884467,38.46590038470472,Clear,0
2024-01-01 22:35:00,114.72080947416536,33.53001130397975,38.46590038470472,50.186141275961006,Rain,0
2024-01-01 22:40:00,53.74466657859183,93.37883081398016,50.186141275961006,39.89589968167873,Clear,0
2024-01-01 22:45:00,81.3032401992694,49.07049163587608,39.89589968167873,37.59929590440734,Fog,0
2024-01-01 22:50:00,83.9178520199264,44.80488358481738,37.59929590440734,37.98798184693311,Clear,0
2024-01-01 22:55:00,89.7323541452938,42.33476565812965,37.98798184693311,70.41313780413365,Clear,0
2024-01-01 23:00:00,118.77562470052187,59.28248155433552,70.41313780413365,68.4045307459357,Clear,0
2024-01-01 23:05:00,137.34026757339865,49.80660949228042,68.4045307459357,74.85072716486678,Clear,0
2024-01-01 23:10:00,89.48312020144395,83.64787347196119,74.85072716486678,47.21699871920201,Fog,0
2024-01-01 23:15:00,55.98092293760022,84.34480219597842,47.21699871920201,82.61327464474412,Clear,0
2024-01-01 23:20:00,82.61327464474412,100.0,82.61327464474412,49.070905696293856,Rain,0
2024-01-01 23:25:00,114.66624384851156,42.79455230182883,49.070905696293856,47.32738366413619,Clear,0
